epiweek,end_date,region,fips,covid_hospitalizations,flu_hospitalizations,doctor_visits,symptom_Fever,symptom_Low_grade_fever,symptom_Cough,symptom_Sore_throat,symptom_Headache,symptom_Fatigue,symptom_Vomiting,symptom_Diarrhea,symptom_Shortness_of_breath,symptom_Chest_pain,symptom_Dizziness,symptom_Confusion,symptom_Generalized_tonic_clonic_seizure,percent_ili,ilitotal,num_of_providers,total_patients,total_specimens,total_a,total_b,percent_positive,percent_a,percent_b
202114,2021-04-10,NH,33,109,1,4.745331,3.4385714285714286,0.25499999999999995,3.302857142857143,1.3485714285714285,4.13,4.904285714285714,2.3771428571428572,3.9057142857142857,0.7514285714285714,1.2957142857142858,1.707142857142857,0.3085714285714286,0.20142857142857143,0.216138,3,9,1388,,,,,,
202115,2021-04-17,NH,33,140,1,4.217629142857143,3.6,0.23666666666666666,3.3857142857142857,1.342857142857143,4.297142857142857,4.727142857142858,2.435714285714286,3.9614285714285713,0.8414285714285714,1.4042857142857144,1.792857142857143,0.28285714285714286,0.22599999999999998,0.334448,5,9,1495,,,,,,
202116,2021-04-24,NH,33,114,1,3.7268628571428573,3.3299999999999996,0.19833333333333336,3.325714285714286,1.3757142857142857,4.5285714285714285,4.897142857142858,2.4585714285714286,3.992857142857143,0.8128571428571428,1.3900000000000001,1.852857142857143,0.2557142857142857,0.19333333333333336,0.295639,4,9,1353,,,,,,
202117,2021-05-01,NH,33,77,0,3.30948,3.337142857142857,0.22400000000000003,3.3971428571428572,1.42,4.3585714285714285,4.897142857142858,2.54,4.171428571428572,0.7857142857142857,1.397142857142857,1.8,0.25857142857142856,0.23142857142857146,0.405186,5,9,1234,,,,,,
202118,2021-05-08,NH,33,91,3,2.9770892857142854,3.427142857142857,0.22285714285714286,3.432857142857143,1.4157142857142857,4.297142857142857,4.724285714285714,2.544285714285714,4.214285714285714,0.6757142857142858,1.3242857142857143,1.6757142857142857,0.26857142857142857,0.20833333333333334,0.283688,4,9,1410,,,,,,
202119,2021-05-15,NH,33,54,0,2.4103229999999995,3.2800000000000002,0.25666666666666665,3.455714285714286,1.4442857142857142,4.161428571428572,4.931428571428571,2.4285714285714284,3.9314285714285715,0.7171428571428571,1.1742857142857142,1.717142857142857,0.24857142857142858,0.2075,0.213068,3,8,1408,,,,,,
202120,2021-05-22,NH,33,66,0,2.0672205714285714,3.3000000000000003,0.19999999999999998,3.424285714285714,1.4014285714285715,3.834285714285714,4.652857142857143,2.4257142857142857,4.078571428571428,0.6614285714285714,1.1685714285714286,1.7214285714285715,0.26333333333333336,0.1775,0.0774593,1,8,1291,,,,,,
202121,2021-05-29,NH,33,50,0,1.594687142857143,3.06,0.19000000000000003,3.3714285714285714,1.4471428571428573,3.781428571428571,4.517142857142857,2.415714285714286,4.0528571428571425,0.6628571428571428,1.172857142857143,1.6442857142857144,0.2816666666666667,0.19666666666666666,0.104167,1,8,960,,,,,,
202122,2021-06-05,NH,33,28,0,1.2932564285714285,3.1014285714285714,0.21333333333333335,3.5628571428571427,1.6171428571428572,3.9099999999999997,4.488571428571428,2.6799999999999997,4.081428571428572,0.6385714285714286,1.2385714285714287,1.7557142857142856,0.24571428571428572,0.1775,0,0,7,691,,,,,,
202123,2021-06-12,NH,33,23,0,0.957663,3.1185714285714283,0.16,3.7971428571428567,1.6114285714285714,3.7842857142857147,4.365714285714286,2.59,4.332857142857143,0.6371428571428571,1.2985714285714285,1.8642857142857143,0.23142857142857146,0.18999999999999997,0.102564,1,8,975,,,,,,
202124,2021-06-19,NH,33,21,4,0.6237015714285714,3.0785714285714287,0.195,4.2,1.852857142857143,3.902857142857143,4.538571428571428,2.5142857142857147,4.235714285714286,0.6757142857142858,1.2871428571428571,1.8771428571428572,0.24,0.186,0,0,8,1103,,,,,,
202125,2021-06-26,NH,33,11,1,0.6054907142857143,2.9614285714285713,0.17,4.377142857142857,1.8128571428571427,3.9614285714285713,4.591428571428572,2.605714285714286,4.394285714285714,0.6985714285714285,1.4157142857142857,1.9014285714285712,0.27285714285714285,0.21000000000000002,0,0,8,983,,,,,,
202126,2021-07-03,NH,33,11,0,0.6175034285714286,3.045714285714286,0.17666666666666667,4.33,1.7514285714285713,3.9314285714285715,4.285714285714286,2.6385714285714283,4.715714285714285,0.6814285714285714,1.2485714285714287,1.9628571428571429,0.22,0.17333333333333334,0.212314,2,8,942,,,,,,
202127,2021-07-10,NH,33,20,0,0.6583358571428571,3.0357142857142856,,4.444285714285714,1.83,4.04,4.458571428571429,2.7414285714285715,5.298571428571428,0.6842857142857143,1.302857142857143,1.9271428571428573,0.2642857142857143,0.21250000000000002,0,0,8,731,,,,,,
202128,2021-07-17,NH,33,19,0,0.5443505714285715,3.1385714285714283,0.18333333333333335,4.577142857142857,1.8285714285714287,4.211428571428572,4.5042857142857144,2.7714285714285714,4.654285714285714,0.6614285714285714,1.2757142857142856,1.9485714285714286,0.23857142857142857,0.19833333333333333,0.0980392,1,8,1020,,,,,,
202129,2021-07-24,NH,33,31,0,0.6816008571428572,3.2271428571428573,0.19,4.575714285714286,1.8342857142857143,4.188571428571429,4.462857142857143,2.755714285714286,4.67,0.6642857142857144,1.3357142857142856,1.8285714285714287,0.21333333333333335,0.17200000000000001,0.0921659,1,8,1085,,,,,,
202130,2021-07-31,NH,33,28,0,0.7628457142857143,3.1714285714285713,0.2,4.484285714285714,1.81,4.097142857142857,4.517142857142857,2.6614285714285715,4.577142857142857,0.7000000000000001,1.3085714285714285,1.93,0.2742857142857143,0.21833333333333335,0,0,8,974,,,,,,
202131,2021-08-07,NH,33,38,1,0.9161665714285715,3.2114285714285713,0.21200000000000002,4.39,1.7328571428571429,4.127142857142857,4.755714285714285,2.6771428571428575,4.647142857142858,0.7585714285714287,1.2957142857142858,1.917142857142857,0.23714285714285713,0.21800000000000003,0,0,8,911,,,,,,
202132,2021-08-14,NH,33,71,0,1.233847857142857,3.325714285714286,0.202,4.304285714285714,1.7514285714285713,4.158571428571428,4.9314285714285715,2.751428571428572,4.768571428571429,0.7042857142857143,1.342857142857143,2.085714285714286,0.2671428571428572,0.19333333333333336,0,0,8,995,,,,,,
202133,2021-08-21,NH,33,103,0,1.3967485714285712,3.3771428571428572,0.2025,4.202857142857143,1.6742857142857144,4.101428571428571,4.655714285714287,2.6485714285714286,4.827142857142857,0.7528571428571428,1.3242857142857143,1.8671428571428572,0.2557142857142857,0.19,0,0,8,975,,,,,,
202134,2021-08-28,NH,33,155,0,1.8096828571428571,3.2542857142857144,0.20750000000000002,4.198571428571428,1.6542857142857144,4.2,4.534285714285714,2.698571428571429,4.838571428571428,0.6914285714285714,1.3599999999999999,1.874285714285714,0.24714285714285714,0.21400000000000002,0,0,8,1078,,,,,,
202135,2021-09-04,NH,33,132,0,1.8633272857142857,3.6185714285714283,0.23399999999999999,4.107142857142857,1.6971428571428573,3.9285714285714284,4.534285714285715,2.5371428571428574,4.551428571428572,0.6771428571428572,1.3442857142857143,1.8042857142857145,0.22714285714285715,0.21833333333333335,0.0747384,1,8,1338,,,,,,
202136,2021-09-11,NH,33,137,0,2.377429,3.5542857142857143,0.2125,4.5371428571428565,1.9928571428571427,3.9899999999999998,4.501428571428572,2.557142857142857,4.427142857142857,0.7671428571428571,1.3857142857142857,1.7657142857142856,0.2757142857142857,0.20500000000000002,0.303721,4,8,1317,,,,,,
202137,2021-09-18,NH,33,109,0,1.5614092857142856,3.884285714285714,0.22666666666666668,5.142857142857143,2.3242857142857143,3.9585714285714286,4.4399999999999995,2.557142857142857,4.315714285714286,0.7228571428571428,1.332857142857143,1.7085714285714286,0.27,0.2,0.350263,6,8,1713,,,,,,
202138,2021-09-25,NH,33,126,0,2.0552511428571427,3.9,0.22,5.562857142857142,2.544285714285714,4.038571428571428,4.5042857142857144,2.5800000000000005,4.187142857142858,0.7528571428571429,1.3699999999999999,1.717142857142857,0.26142857142857145,0.184,0,0,8,1579,,,,,,
202139,2021-10-02,NH,33,135,2,1.9742557142857144,3.8514285714285714,0.21833333333333335,6.0042857142857144,2.5371428571428574,3.88,4.45,2.5914285714285716,4.078571428571428,0.7428571428571429,1.4014285714285712,1.592857142857143,0.26333333333333336,0.186,0,0,8,1484,,,,,,
202140,2021-10-09,NH,33,115,0,1.9845845714285715,4.008571428571428,0.22,6.578571428571428,2.775714285714286,3.9057142857142857,4.234285714285714,2.5300000000000002,4.0200000000000005,0.7471428571428571,1.374285714285714,1.5885714285714287,0.2757142857142857,0.19666666666666668,0,0,8,1196,,,,,,
202141,2021-10-16,NH,33,139,2,1.6318487142857143,4.088571428571429,0.24666666666666667,6.582857142857143,2.5885714285714285,4.16,4.384285714285714,2.5742857142857143,4.007142857142857,0.7971428571428572,1.3842857142857141,1.6814285714285713,0.2833333333333333,0.194,0.339559,6,9,1767,,,,,,
202142,2021-10-23,NH,33,187,1,1.8671428571428572,3.9957142857142856,0.21857142857142858,6.332857142857143,2.3771428571428572,4.055714285714286,4.578571428571428,2.587142857142857,4.215714285714286,0.7785714285714286,1.3185714285714287,1.6514285714285715,0.26285714285714284,0.19833333333333333,0.37234,7,9,1880,,,,,,
202143,2021-10-30,NH,33,166,3,2.022294142857143,3.837142857142857,0.2057142857142857,6.2,2.2685714285714287,3.9557142857142855,4.458571428571429,2.664285714285714,4.022857142857143,0.7314285714285714,1.3228571428571427,1.6171428571428572,0.2957142857142857,0.186,0.483325,10,11,2069,,,,,,
202144,2021-11-06,NH,33,197,0,1.7745965714285714,3.8985714285714286,0.2333333333333333,6.632857142857143,2.5214285714285714,3.912857142857143,4.41,2.6128571428571425,3.9585714285714286,0.7471428571428572,1.3385714285714287,1.6271428571428572,0.2571428571428572,0.21000000000000002,0.659134,14,11,2124,,,,,,
202145,2021-11-13,NH,33,235,2,2.138034857142857,4.035714285714286,0.24666666666666667,6.890000000000001,2.4171428571428573,4.17,4.404285714285714,2.7014285714285715,3.8614285714285717,0.7942857142857144,1.4242857142857142,1.6685714285714286,0.27499999999999997,0.2125,0.583576,14,12,2399,,,,,,
202146,2021-11-20,NH,33,254,0,2.5509315714285714,4.277142857142858,0.24285714285714288,6.695714285714286,2.38,4.215714285714285,4.408571428571428,2.7014285714285715,4.032857142857142,0.8214285714285714,1.3685714285714285,1.6600000000000001,0.27285714285714285,0.24,0.381841,9,11,2357,,,,,,
202147,2021-11-27,NH,33,315,2,2.891715428571428,4.265714285714286,0.22285714285714286,6.617142857142857,2.3742857142857146,3.867142857142857,4.192857142857142,2.8414285714285716,4.011428571428572,0.6928571428571428,1.3642857142857143,1.5400000000000003,0.22666666666666668,0.23,0.530504,6,11,1131,,,,,,
202148,2021-12-04,NH,33,369,1,3.4789772857142856,4.601428571428571,0.3085714285714286,7.107142857142857,2.367142857142857,4.102857142857142,4.39,2.8385714285714285,4.065714285714286,0.8014285714285715,1.4271428571428573,1.5999999999999999,0.26285714285714284,0.20166666666666666,0.927214,20,11,2157,,,,,,
202149,2021-12-11,NH,33,405,5,2.8698798571428568,4.675714285714285,0.31285714285714283,7.105714285714286,2.2914285714285714,4.09,4.417142857142857,2.8414285714285716,4.071428571428571,0.7728571428571429,1.51,1.6071428571428572,0.23714285714285713,0.23199999999999998,2.10009,47,12,2238,,,,,,
202150,2021-12-18,NH,33,360,10,2.719696142857143,4.912857142857143,0.3242857142857143,7.2057142857142855,2.2457142857142856,4.088571428571429,4.314285714285714,2.8871428571428575,4.1257142857142854,0.7714285714285715,1.4728571428571429,1.707142857142857,0.25857142857142856,0.182,1.31579,28,12,2128,,,,,,
202151,2021-12-25,NH,33,308,7,4.003310857142857,4.817142857142857,0.3614285714285714,7.048571428571429,2.46,3.891428571428572,3.935714285714286,2.9257142857142857,4.5600000000000005,0.7271428571428571,1.44,1.5442857142857143,0.24666666666666667,0.195,0.542986,6,10,1105,,,,,,
202152,2022-01-01,NH,33,311,6,6.096033142857143,6.078571428571428,0.5428571428571428,8.404285714285715,2.9728571428571433,4.418571428571428,4.441428571428571,3.3485714285714288,4.742857142857143,0.8771428571428571,1.5571428571428572,1.6371428571428572,0.24857142857142858,0.22999999999999998,0.856164,10,11,1168,,,,,,
202201,2022-01-08,NH,33,322,4,7.388401285714286,6.612857142857143,0.5485714285714286,8.447142857142856,3.051428571428571,4.578571428571428,4.822857142857143,3.14,4.5285714285714285,0.8714285714285713,1.6528571428571428,1.7,0.24833333333333332,0.19,0.589971,8,11,1356,,,,,,
202202,2022-01-15,NH,33,426,9,6.345622714285715,5.654285714285714,0.4257142857142857,7.481428571428571,2.6514285714285712,4.392857142857143,4.581428571428572,2.8328571428571427,4.241428571428572,0.8242857142857142,1.5757142857142856,1.7714285714285716,0.265,0.21,0.641026,9,11,1404,,,,,,
202203,2022-01-22,NH,33,402,6,4.306343,4.777142857142857,0.3528571428571428,6.221428571428571,2.204285714285714,4.282857142857143,4.505714285714285,2.8642857142857143,4.317142857142857,0.8457142857142858,1.5314285714285716,1.7057142857142857,0.22285714285714286,0.192,0.659522,8,7,1213,,,,,,
202204,2022-01-29,NH,33,361,1,2.969662714285714,4.074285714285714,0.24285714285714285,5.422857142857143,1.8071428571428572,4.154285714285714,4.368571428571428,3.0100000000000002,4.345714285714286,0.7785714285714286,1.57,1.7042857142857142,0.2542857142857143,0.22400000000000003,0.503597,7,10,1390,,,,,,
202205,2022-02-05,NH,33,262,1,1.9817420000000001,3.512857142857143,0.21600000000000003,4.64,1.5385714285714285,4.11,4.617142857142857,2.8814285714285717,4.292857142857143,0.7728571428571429,1.44,1.804285714285714,0.2542857142857143,0.215,0.17762,1,7,563,,,,,,
202206,2022-02-12,NH,33,221,10,1.8416912857142858,3.3885714285714283,0.19333333333333336,4.285714285714286,1.497142857142857,4.1571428571428575,4.72,2.967142857142857,4.301428571428572,0.7685714285714286,1.5942857142857143,1.737142857142857,0.21571428571428572,0.21571428571428572,0.15083,2,10,1326,,,,,,
202207,2022-02-19,NH,33,144,8,1.3404202857142857,3.152857142857143,0.17,4.271428571428571,1.5999999999999999,4.1,4.58,3.1799999999999997,4.461428571428572,0.7471428571428572,1.5157142857142856,1.7285714285714284,0.26,0.21833333333333335,0.228311,3,10,1314,,,,,,
202208,2022-02-26,NH,33,106,4,1.2219177142857143,3.218571428571429,0.18,4.6814285714285715,1.747142857142857,4.148571428571429,4.502857142857143,3.261428571428571,4.5928571428571425,0.7657142857142858,1.4142857142857144,1.7428571428571427,0.26999999999999996,0.205,0.168067,2,10,1190,,,,,,
202209,2022-03-05,NH,33,70,3,0.7864979999999999,3.1685714285714286,0.20666666666666667,4.882857142857143,1.7871428571428571,4.637142857142857,4.635714285714286,3.314285714285714,4.615714285714286,0.7757142857142857,1.3985714285714284,2.3228571428571425,0.24714285714285714,0.18999999999999997,0.244101,3,10,1229,,,,,,
202210,2022-03-12,NH,33,62,15,0.4598222857142857,3.198571428571429,0.185,4.968571428571429,1.8800000000000001,4.214285714285714,4.558571428571429,3.2771428571428567,4.677142857142857,0.7128571428571429,1.3557142857142856,1.8685714285714285,0.29857142857142854,0.18666666666666668,0.306279,4,10,1306,,,,,,
202211,2022-03-19,NH,33,61,10,0.44021942857142854,3.25,0.17666666666666667,5.211428571428571,1.9342857142857142,4.058571428571429,4.701428571428571,3.1914285714285713,4.692857142857143,0.7971428571428572,1.332857142857143,1.8871428571428572,0.27166666666666667,0.198,0.38373,5,11,1303,,,,,,
202212,2022-03-26,NH,33,35,9,0.4533331428571429,3.4714285714285715,0.17333333333333334,5.851428571428571,2.164285714285714,4.195714285714286,4.741428571428571,3.2157142857142853,4.71,0.7742857142857142,1.3499999999999999,1.8871428571428572,0.29000000000000004,0.194,2.58162,34,9,1317,,,,,,
202213,2022-04-02,NH,33,45,7,0.43075671428571427,3.565714285714286,0.20400000000000001,6.111428571428571,2.1671428571428573,4.027142857142857,4.852857142857142,3.3714285714285714,4.795714285714285,0.7585714285714287,1.3514285714285716,2.06,0.26571428571428574,0.21799999999999997,2.98329,50,10,1676,,,,,,
202214,2022-04-09,NH,33,65,14,0.6524524285714285,3.9257142857142857,0.235,6.61,2.23,4.147142857142857,4.83,3.5228571428571427,4.861428571428571,0.7942857142857143,1.3399999999999999,1.9114285714285713,0.32142857142857145,0.22166666666666668,1.67046,22,10,1317,,,,,,
202215,2022-04-16,NH,33,83,19,0.6811904285714286,4.268571428571429,0.26,6.95,2.4014285714285712,3.997142857142857,4.717142857142858,3.3842857142857143,4.808571428571429,0.8385714285714286,1.3214285714285714,1.837142857142857,0.29333333333333333,0.21857142857142858,2.28097,44,11,1929,,,,,,
202216,2022-04-23,NH,33,89,34,1.0243417142857143,4.477142857142857,0.24714285714285714,7.24,2.3557142857142854,4.034285714285715,4.877142857142857,3.2199999999999998,4.571428571428571,0.8042857142857143,1.2957142857142858,1.78,0.31,0.23199999999999998,1.22358,22,11,1798,,,,,,
202217,2022-04-30,NH,33,87,31,1.2474544285714286,4.671428571428572,0.25285714285714284,7.784285714285715,2.3385714285714285,4.164285714285714,4.977142857142858,3.174285714285714,4.631428571428572,0.9257142857142856,1.3828571428571428,1.8699999999999999,0.29857142857142854,0.23,0.834939,13,11,1557,,,,,,
202218,2022-05-07,NH,33,111,23,1.520266,4.701428571428571,0.29571428571428576,6.912857142857143,2.2057142857142855,3.9757142857142855,4.874285714285714,2.9528571428571424,4.521428571428571,0.7842857142857144,1.23,1.7942857142857143,0.26142857142857145,0.185,0.686499,12,11,1748,,,,,,
202219,2022-05-14,NH,33,140,18,2.217608,4.905714285714287,0.3614285714285715,6.854285714285714,2.3642857142857143,3.8557142857142854,4.762857142857143,2.924285714285714,4.355714285714286,0.7385714285714285,1.2142857142857142,1.762857142857143,0.2742857142857143,0.182,0.862069,15,11,1740,,,,,,
202220,2022-05-21,NH,33,163,15,1.937426857142857,4.364285714285714,0.25857142857142856,6.488571428571428,2.1785714285714284,3.927142857142857,4.522857142857143,2.7142857142857144,4.428571428571429,0.777142857142857,1.2,1.8171428571428572,0.26142857142857145,0.195,0.567465,9,11,1586,,,,,,
202221,2022-05-28,NH,33,164,10,1.9894298571428572,4.104285714285714,0.2785714285714286,5.847142857142857,2.144285714285714,3.6614285714285715,4.541428571428572,2.5614285714285714,5.035714285714286,0.7128571428571429,1.2285714285714284,1.747142857142857,0.26,0.196,0.437063,5,10,1144,,,,,,
202222,2022-06-04,NH,33,112,8,2.0891998571428574,3.744285714285714,0.2285714285714286,5.457142857142857,2.051428571428571,3.717142857142857,4.562857142857142,2.6157142857142857,4.401428571428571,0.7714285714285715,1.2042857142857142,1.772857142857143,0.265,0.21800000000000003,0.111483,1,10,897,,,,,,
202223,2022-06-11,NH,33,107,4,1.371349142857143,3.552857142857143,0.20333333333333334,4.781428571428571,1.957142857142857,3.6585714285714284,4.615714285714286,2.587142857142857,4.4,0.7342857142857142,1.1714285714285713,1.6857142857142857,0.22428571428571428,0.2075,0,0,10,1110,,,,,,
202224,2022-06-18,NH,33,114,2,1.043470142857143,3.5928571428571425,0.21,4.765714285714286,1.9599999999999997,3.7271428571428573,4.655714285714287,2.5714285714285716,4.49,0.7128571428571429,1.25,1.8228571428571427,0.26999999999999996,0.18000000000000002,0.0863558,1,10,1158,,,,,,
202225,2022-06-25,NH,33,100,1,1.3166288571428573,3.487142857142857,0.215,4.824285714285714,1.98,3.8771428571428572,4.575714285714286,2.7199999999999998,4.482857142857143,0.6642857142857144,1.2314285714285713,1.9914285714285713,0.25285714285714284,0.19000000000000003,0.0946074,1,9,1057,,,,,,
202226,2022-07-02,NH,33,92,3,1.3980728571428571,3.6385714285714283,0.236,4.511428571428572,1.9142857142857144,3.902857142857143,4.555714285714286,2.6914285714285713,4.614285714285714,0.6771428571428572,1.2614285714285713,1.9885714285714287,0.23714285714285716,0.17,0.129199,1,9,774,,,,,,
202227,2022-07-09,NH,33,92,1,1.3481552857142858,3.551428571428571,0.18666666666666668,4.2,1.8185714285714287,3.8785714285714286,4.658571428571428,2.9057142857142857,4.798571428571429,0.6799999999999999,1.2714285714285716,2.005714285714286,0.27499999999999997,0.21200000000000002,0.559441,4,10,715,,,,,,
202228,2022-07-16,NH,33,102,0,1.0046624285714285,3.5342857142857143,0.20166666666666666,4.077142857142857,1.7685714285714285,4.07,4.792857142857143,2.665714285714286,4.638571428571429,0.6485714285714286,1.2685714285714287,2.017142857142857,0.2814285714285714,0.192,0,0,9,745,,,,,,
202229,2022-07-23,NH,33,130,2,1.2516894285714284,4.05,0.185,3.802857142857143,1.7357142857142858,4.071428571428571,4.56,2.7914285714285714,4.707142857142857,0.65,1.2714285714285716,2.117142857142857,0.29285714285714287,0.21000000000000002,0.0965251,1,10,1036,,,,,,
202230,2022-07-30,NH,33,90,2,1.3227895714285716,3.81,0.20166666666666666,3.712857142857143,1.7428571428571427,4.117142857142857,4.664285714285714,2.6814285714285715,4.7942857142857145,0.6985714285714285,1.3942857142857144,2.0828571428571427,0.2642857142857143,0.238,0.0949668,1,10,1053,,,,,,
202231,2022-08-06,NH,33,113,1,1.435209,3.8000000000000003,0.20400000000000001,3.834285714285714,1.6428571428571428,4.021428571428571,4.724285714285714,2.692857142857143,4.698571428571428,0.6742857142857143,1.2642857142857142,2.084285714285714,0.27714285714285714,0.19999999999999998,0.263852,2,9,758,,,,,,
202232,2022-08-13,NH,33,100,1,1.6077670000000002,3.6157142857142857,0.1925,3.9814285714285718,1.8114285714285714,4.045714285714285,4.854285714285715,2.6999999999999997,4.53,0.6671428571428571,1.2557142857142856,1.9828571428571427,0.2542857142857143,0.21,0,0,9,649,,,,,,
202233,2022-08-20,NH,33,105,0,1.2066914285714285,3.498571428571428,0.184,4.101428571428571,1.737142857142857,4.122857142857143,4.971428571428571,2.6042857142857145,4.6257142857142854,0.6671428571428571,1.272857142857143,1.9842857142857144,0.24857142857142858,0.22,0,0,10,1023,,,,,,
202234,2022-08-27,NH,33,132,0,1.3314075714285714,3.5228571428571427,0.17,4.235714285714286,1.7714285714285716,3.992857142857143,4.831428571428572,2.6257142857142854,4.535714285714286,0.687142857142857,1.3342857142857143,1.8928571428571428,0.2733333333333334,0.245,0.101729,1,9,983,,,,,,
202235,2022-09-03,NH,33,121,0,1.1857385714285713,3.454285714285714,0.20714285714285713,4.164285714285714,1.6771428571428573,3.912857142857143,4.482857142857143,2.6585714285714284,4.371428571428572,0.7028571428571428,1.292857142857143,1.7328571428571427,0.2383333333333333,0.2333333333333333,0,0,9,991,,,,,,
202236,2022-09-10,NH,33,102,0,1.2991958571428572,3.525714285714286,0.21200000000000002,4.528571428571429,1.8442857142857143,3.9014285714285712,4.402857142857143,2.5814285714285714,4.2628571428571425,0.6900000000000001,1.2542857142857142,1.7557142857142856,0.27714285714285714,0.20666666666666667,0.116144,1,8,861,,,,,,
202237,2022-09-17,NH,33,101,3,1.1571314285714287,3.9385714285714286,0.29,5.5528571428571425,2.292857142857143,3.9585714285714286,4.401428571428571,2.597142857142857,4.214285714285714,0.7528571428571428,1.2914285714285714,1.7057142857142857,0.24333333333333332,0.18,0.257069,3,8,1167,,,,,,
202238,2022-09-24,NH,33,97,1,1.0159688571428571,3.9857142857142853,0.25,6.18,2.457142857142857,3.9514285714285715,4.377142857142857,2.641428571428572,4.058571428571429,0.7028571428571428,1.2428571428571427,1.7100000000000002,0.25285714285714284,0.25,0,0,10,1528,,,,,,
202239,2022-10-01,NH,33,125,1,1.113443,3.957142857142857,0.24333333333333332,6.604285714285714,2.6142857142857143,3.8685714285714288,4.3914285714285715,2.5742857142857143,3.9699999999999998,0.7471428571428572,1.25,1.5985714285714285,0.30833333333333335,0.202,0.420926,7,10,1663,,,,,,
202240,2022-10-08,NH,33,125,0,1.1699389999999998,4.074285714285714,0.248,6.978571428571429,2.5171428571428573,4.055714285714286,4.458571428571429,2.564285714285714,3.962857142857143,0.7571428571428571,1.28,1.7571428571428573,0.28285714285714286,0.215,0.488998,6,9,1227,,,,,,
202241,2022-10-15,NH,33,139,0,1.568895,4.002857142857143,0.23714285714285716,7.292857142857143,2.514285714285714,4.025714285714286,4.502857142857143,2.7085714285714286,4.0128571428571425,0.7157142857142856,1.3442857142857143,1.8471428571428572,0.26285714285714284,0.21,0.398936,6,10,1504,,,,,,
202242,2022-10-22,NH,33,161,1,1.3918959999999998,4.101428571428571,0.25833333333333336,7.6971428571428575,2.5114285714285716,4.115714285714286,4.615714285714286,2.7671428571428573,4.185714285714286,0.8114285714285714,1.3242857142857143,1.7485714285714287,0.305,0.22333333333333336,0.608273,10,10,1644,,,,,,
202243,2022-10-29,NH,33,139,0,1.0666702857142858,4.180000000000001,0.24,8.095714285714285,2.587142857142857,4.145714285714286,4.621428571428572,2.8528571428571428,4.090000000000001,0.7757142857142857,1.352857142857143,1.8442857142857143,0.3016666666666667,0.20285714285714285,0.619408,9,10,1453,,,,,,
202244,2022-11-05,NH,33,123,3,0.9962251428571428,4.667142857142857,0.26166666666666666,8.785714285714286,2.8114285714285714,4.097142857142857,4.937142857142858,2.8985714285714286,4.05,0.7557142857142857,1.3285714285714287,1.8028571428571427,0.25857142857142856,0.20000000000000004,0.770599,13,10,1687,,,,,,
202245,2022-11-12,NH,33,103,3,0.553279,4.644285714285714,0.23,9.025714285714285,2.75,4.034285714285715,4.675714285714286,2.794285714285714,4.125714285714286,0.7871428571428571,1.352857142857143,1.7328571428571427,0.2714285714285714,0.192,0.428135,7,10,1635,,,,,,
202246,2022-11-19,NH,33,108,9,0.4766735714285714,4.482857142857143,0.20857142857142857,8.858571428571429,2.82,4.042857142857143,4.798571428571429,2.7671428571428573,4.19,0.7742857142857142,1.3771428571428572,1.717142857142857,0.26142857142857145,0.205,0.364964,6,10,1644,,,,,,
202247,2022-11-26,NH,33,67,9,0.9186915714285714,4.892857142857143,0.322,9.387142857142857,2.8514285714285714,3.924285714285714,4.322857142857143,2.802857142857143,4.11,0.7228571428571428,1.3628571428571428,1.5885714285714285,0.23,0.22,0.899888,8,10,889,,,,,,
202248,2022-12-03,NH,33,104,34,1.2311572857142856,5.314285714285715,0.3528571428571428,10.37142857142857,3.067142857142857,4.281428571428571,4.702857142857143,3.0385714285714287,4.138571428571429,0.7742857142857142,1.43,1.74,0.27666666666666667,0.22400000000000003,1.42857,22,9,1540,,,,,,
202249,2022-12-10,NH,33,88,70,0.8496848571428571,6.327142857142857,0.32857142857142857,11.09142857142857,3.0414285714285714,4.215714285714285,4.832857142857143,3.187142857142857,4.387142857142857,0.7971428571428572,1.3928571428571428,1.7557142857142856,0.31714285714285717,0.238,2.11538,33,10,1560,,,,,,
202250,2022-12-17,NH,33,130,83,0.9703408571428572,7.352857142857142,0.5214285714285715,11.772857142857143,3.3228571428571425,4.144285714285714,4.602857142857142,3.1885714285714286,4.244285714285715,0.79,1.3885714285714283,1.6914285714285715,0.26285714285714284,0.18333333333333335,2.12766,32,10,1504,,,,,,
202251,2022-12-24,NH,33,135,117,1.2456994285714287,8.385714285714286,0.44,11.881428571428572,3.5685714285714285,3.9757142857142855,4.122857142857143,3.1814285714285715,4.208571428571429,0.84,1.4628571428571429,1.6757142857142857,0.25857142857142856,0.18,2.16777,23,10,1061,,,,,,
202252,2022-12-31,NH,33,169,141,1.7088965714285713,7.958571428571429,0.41571428571428576,12.008571428571429,3.595714285714286,4.41,4.5200000000000005,3.557142857142857,4.72,0.7442857142857143,1.5257142857142856,1.7057142857142857,0.3085714285714286,0.19,1.93798,15,10,774,,,,,,
202301,2023-01-07,NH,33,155,108,1.8268532857142856,5.8100000000000005,0.2757142857142857,9.754285714285714,2.9714285714285715,4.581428571428572,4.832857142857143,3.205714285714286,4.619999999999999,0.8714285714285713,1.624285714285714,1.8757142857142857,0.31285714285714283,0.20400000000000001,1.71858,16,10,931,,,,,,
